market,date_started,week_end_date,price_per_quintal,year,month
Shamli APMC,2023-04-09,2023-04-15,1257.42,2023,4
Shikohabad APMC,2023-04-09,2023-04-15,698.52,2023,4
Sikanderabad APMC,2023-04-09,2023-04-15,691.59,2023,4
Sikarpur APMC,2023-04-09,2023-04-15,900.0,2023,4
Sirsa APMC,2023-04-09,2023-04-15,920.83,2023,4
Sirsaganj APMC,2023-04-09,2023-04-15,1054.91,2023,4
Sitapur APMC,2023-04-09,2023-04-15,1001.51,2023,4
Siyana APMC,2023-04-09,2023-04-15,1246.49,2023,4
Sultanpur APMC,2023-04-09,2023-04-15,1227.39,2023,4
Tamkuhi road APMC,2023-04-09,2023-04-15,,2023,4
Thanabhavan APMC,2023-04-09,2023-04-15,1716.27,2023,4
Tikonia APMC,2023-04-09,2023-04-15,,2023,4
Tilhar APMC,2023-04-09,2023-04-15,554.72,2023,4
Tulsipur APMC,2023-04-09,2023-04-15,1175.14,2023,4
Tundla APMC,2023-04-09,2023-04-15,1096.94,2023,4
Ujhani APMC,2023-04-09,2023-04-15,,2023,4
Unnao APMC,2023-04-09,2023-04-15,991.08,2023,4
Varanasi(F&V) APMC,2023-04-09,2023-04-15,891.72,2023,4
Varipaal APMC,2023-04-09,2023-04-15,744.23,2023,4
Vishalpur APMC,2023-04-09,2023-04-15,1058.08,2023,4
Viswan APMC,2023-04-09,2023-04-15,1007.56,2023,4
Wazirganj APMC,2023-04-09,2023-04-15,1043.79,2023,4
Average,2023-04-09,2023-04-15,1015.64,2023,4
Achalda APMC,2023-04-16,2023-04-23,838.42,2023,4
Achnera APMC,2023-04-16,2023-04-23,,2023,4
Agra APMC,2023-04-16,2023-04-23,1129.53,2023,4
Ahirora APMC,2023-04-16,2023-04-23,746.59,2023,4
Ajuha APMC,2023-04-16,2023-04-23,993.18,2023,4
Akbarpur APMC,2023-04-16,2023-04-23,750.68,2023,4
Aligarh APMC,2023-04-16,2023-04-23,987.81,2023,4
Allahabad APMC,2023-04-16,2023-04-23,1013.94,2023,4
Amroha APMC,2023-04-16,2023-04-23,1037.28,2023,4
Anandnagar APMC,2023-04-16,2023-04-23,873.07,2023,4
Anoop Shahar APMC,2023-04-16,2023-04-23,557.79,2023,4
Anwala APMC,2023-04-16,2023-04-23,650.0,2023,4
Atarra APMC,2023-04-16,2023-04-23,714.12,2023,4
Atrauli APMC,2023-04-16,2023-04-23,1390.0,2023,4
Auraiya APMC,2023-04-16,2023-04-23,820.83,2023,4
Awagarh APMC,2023-04-16,2023-04-23,836.67,2023,4
Azamgarh APMC,2023-04-16,2023-04-23,873.79,2023,4
Baberu APMC,2023-04-16,2023-04-23,707.39,2023,4
Badayoun APMC,2023-04-16,2023-04-23,1059.45,2023,4
Bagpat APMC,2023-04-16,2023-04-23,,2023,4
Bahraich APMC,2023-04-16,2023-04-23,997.85,2023,4
Ballia APMC,2023-04-16,2023-04-23,780.73,2023,4
Balrampur APMC,2023-04-16,2023-04-23,1199.09,2023,4
Banda APMC,2023-04-16,2023-04-23,683.12,2023,4
Bangarmau APMC,2023-04-16,2023-04-23,1025.79,2023,4
Barabanki APMC,2023-04-16,2023-04-23,1089.84,2023,4
Baraut APMC,2023-04-16,2023-04-23,842.31,2023,4
Bareilly APMC,2023-04-16,2023-04-23,1036.68,2023,4
Barhaj APMC,2023-04-16,2023-04-23,871.43,2023,4
Basti APMC,2023-04-16,2023-04-23,885.27,2023,4
Bharthna APMC,2023-04-16,2023-04-23,898.51,2023,4
Bharuasumerpur APMC,2023-04-16,2023-04-23,741.99,2023,4
Bharwari APMC,2023-04-16,2023-04-23,994.42,2023,4
Bijnaur APMC,2023-04-16,2023-04-23,1050.38,2023,4
Bilsi APMC,2023-04-16,2023-04-23,968.18,2023,4
Bindki APMC,2023-04-16,2023-04-23,1024.74,2023,4
Buland Shahr APMC,2023-04-16,2023-04-23,1227.14,2023,4
Chaandpur APMC,2023-04-16,2023-04-23,1400.0,2023,4
Chandausi APMC,2023-04-16,2023-04-23,1066.89,2023,4
Chandoli APMC,2023-04-16,2023-04-23,789.7,2023,4
Charra APMC,2023-04-16,2023-04-23,945.71,2023,4
Chhibramau APMC,2023-04-16,2023-04-23,,2023,4
Chirgaon APMC,2023-04-16,2023-04-23,697.2,2023,4
Chitwadagaon APMC,2023-04-16,2023-04-23,789.31,2023,4
Chorichora APMC,2023-04-16,2023-04-23,878.85,2023,4
Choubepur APMC,2023-04-16,2023-04-23,918.32,2023,4
Chutmalpur APMC,2023-04-16,2023-04-23,1327.38,2023,4
Dadri APMC,2023-04-16,2023-04-23,1172.77,2023,4
Dankaur APMC,2023-04-16,2023-04-23,1224.86,2023,4
Deoband APMC,2023-04-16,2023-04-23,800.0,2023,4
Devariya APMC,2023-04-16,2023-04-23,880.0,2023,4
Dhanaura APMC,2023-04-16,2023-04-23,900.0,2023,4
Dibiapur APMC,2023-04-16,2023-04-23,707.35,2023,4
Divai APMC,2023-04-16,2023-04-23,938.39,2023,4
Doharighat APMC,2023-04-16,2023-04-23,1192.67,2023,4
Dudhi APMC,2023-04-16,2023-04-23,553.26,2023,4
Etah APMC,2023-04-16,2023-04-23,837.63,2023,4
Etawah APMC,2023-04-16,2023-04-23,891.33,2023,4
Faizabad APMC,2023-04-16,2023-04-23,740.93,2023,4
Farukhabad APMC,2023-04-16,2023-04-23,971.13,2023,4
Fatehabad APMC,2023-04-16,2023-04-23,550.0,2023,4
Fatehpur APMC,2023-04-16,2023-04-23,1000.93,2023,4
Fatehpur Sikri APMC,2023-04-16,2023-04-23,,2023,4
Firozabad APMC,2023-04-16,2023-04-23,1142.79,2023,4
Gadaura APMC,2023-04-16,2023-04-23,794.44,2023,4
Gangoh APMC,2023-04-16,2023-04-23,1362.82,2023,4
Gazipur APMC,2023-04-16,2023-04-23,811.53,2023,4
Ghaziabad APMC,2023-04-16,2023-04-23,1116.8,2023,4
Ghiraur APMC,2023-04-16,2023-04-23,1068.42,2023,4
Golagokarnath APMC,2023-04-16,2023-04-23,1047.34,2023,4
Gonda APMC,2023-04-16,2023-04-23,1294.94,2023,4
Gopiganj APMC,2023-04-16,2023-04-23,818.8,2023,4
Gorakhpur APMC,2023-04-16,2023-04-23,859.2,2023,4
Gulavati APMC,2023-04-16,2023-04-23,,2023,4
Gurusarai APMC,2023-04-16,2023-04-23,782.94,2023,4
Haathras APMC,2023-04-16,2023-04-23,987.62,2023,4
Hamirpur APMC,2023-04-16,2023-04-23,,2023,4
Hapur APMC,2023-04-16,2023-04-23,1094.44,2023,4
Hardoi APMC,2023-04-16,2023-04-23,1039.52,2023,4
Hasanpur APMC,2023-04-16,2023-04-23,1850.0,2023,4
Jafarganj APMC,2023-04-16,2023-04-23,1144.56,2023,4
Jagnair APMC,2023-04-16,2023-04-23,806.25,2023,4
Jahanabad APMC,2023-04-16,2023-04-23,450.0,2023,4
Jahangirabad APMC,2023-04-16,2023-04-23,1207.24,2023,4
Jalaun APMC,2023-04-16,2023-04-23,441.8,2023,4
Jamanian APMC,2023-04-16,2023-04-23,,2023,4
Jangipura APMC,2023-04-16,2023-04-23,804.96,2023,4
Jasra APMC,2023-04-16,2023-04-23,991.4,2023,4
Jasvantnagar APMC,2023-04-16,2023-04-23,908.54,2023,4
Jaunpur APMC,2023-04-16,2023-04-23,834.57,2023,4
Jayas APMC,2023-04-16,2023-04-23,787.55,2023,4
Jhansi APMC,2023-04-16,2023-04-23,665.36,2023,4
Jhijhank APMC,2023-04-16,2023-04-23,910.77,2023,4
Kairana APMC,2023-04-16,2023-04-23,922.84,2023,4
Kamlaganj APMC,2023-04-16,2023-04-23,1433.33,2023,4
Kannauj APMC,2023-04-16,2023-04-23,986.78,2023,4
Kanpur(Grain) APMC,2023-04-16,2023-04-23,1011.87,2023,4
Karvi APMC,2023-04-16,2023-04-23,755.79,2023,4
Kasganj APMC,2023-04-16,2023-04-23,840.35,2023,4
Kayamganj APMC,2023-04-16,2023-04-23,1001.67,2023,4
Khaga APMC,2023-04-16,2023-04-23,1058.28,2023,4
Khair APMC,2023-04-16,2023-04-23,1011.22,2023,4
Khairagarh APMC,2023-04-16,2023-04-23,1550.0,2023,4
Khalilabad APMC,2023-04-16,2023-04-23,800.0,2023,4
Khandhla APMC,2023-04-16,2023-04-23,1459.21,2023,4
Khatauli APMC,2023-04-16,2023-04-23,800.0,2023,4
Khekda APMC,2023-04-16,2023-04-23,1000.0,2023,4
Khurja APMC,2023-04-16,2023-04-23,1214.43,2023,4
Kiratpur APMC,2023-04-16,2023-04-23,1427.42,2023,4
Konch APMC,2023-04-16,2023-04-23,598.0,2023,4
Kopaganj APMC,2023-04-16,2023-04-23,891.51,2023,4
Kosikalan APMC,2023-04-16,2023-04-23,700.0,2023,4
Lakhimpur APMC,2023-04-16,2023-04-23,1056.79,2023,4
Lalganj APMC,2023-04-16,2023-04-23,734.46,2023,4
Lalitpur APMC,2023-04-16,2023-04-23,580.83,2023,4
Lucknow APMC,2023-04-16,2023-04-23,1102.57,2023,4
Madhoganj APMC,2023-04-16,2023-04-23,1034.75,2023,4
Mahoba APMC,2023-04-16,2023-04-23,675.17,2023,4
Maigalganj APMC,2023-04-16,2023-04-23,1009.18,2023,4
Mainpuri APMC,2023-04-16,2023-04-23,1087.26,2023,4
Mathura APMC,2023-04-16,2023-04-23,1054.24,2023,4
Maudaha APMC,2023-04-16,2023-04-23,684.79,2023,4
Mauranipur APMC,2023-04-16,2023-04-23,746.21,2023,4
Mawana APMC,2023-04-16,2023-04-23,,2023,4
Meerut APMC,2023-04-16,2023-04-23,1223.94,2023,4
Mehmoodabad APMC,2023-04-16,2023-04-23,,2023,4
Milak APMC,2023-04-16,2023-04-23,1038.58,2023,4
Mirzapur APMC,2023-04-16,2023-04-23,970.89,2023,4
Mohammdi APMC,2023-04-16,2023-04-23,1041.05,2023,4
Moth APMC,2023-04-16,2023-04-23,596.23,2023,4
Mugrabaadshahpur APMC,2023-04-16,2023-04-23,839.68,2023,4
Muradabad APMC,2023-04-16,2023-04-23,1044.74,2023,4
Muradnagar APMC,2023-04-16,2023-04-23,,2023,4
Muskara APMC,2023-04-16,2023-04-23,684.89,2023,4
Muzzafarnagar APMC,2023-04-16,2023-04-23,1226.93,2023,4
Naanpara APMC,2023-04-16,2023-04-23,1054.92,2023,4
Nagina APMC,2023-04-16,2023-04-23,1300.0,2023,4
Najibabad APMC,2023-04-16,2023-04-23,,2023,4
Naugarh APMC,2023-04-16,2023-04-23,825.0,2023,4
Nautnava APMC,2023-04-16,2023-04-23,642.86,2023,4
Nawabganj APMC,2023-04-16,2023-04-23,1116.5,2023,4
Noida APMC,2023-04-16,2023-04-23,1225.09,2023,4
Orai APMC,2023-04-16,2023-04-23,657.81,2023,4
Paliakala APMC,2023-04-16,2023-04-23,,2023,4
Partaval APMC,2023-04-16,2023-04-23,880.77,2023,4
Payagpur APMC,2023-04-16,2023-04-23,600.0,2023,4
Pilibhit APMC,2023-04-16,2023-04-23,1069.85,2023,4
Pratapgarh APMC,2023-04-16,2023-04-23,1214.25,2023,4
Pukharayan APMC,2023-04-16,2023-04-23,902.7,2023,4
Puranpur APMC,2023-04-16,2023-04-23,1068.84,2023,4
Purwa APMC,2023-04-16,2023-04-23,1037.91,2023,4
Puwaha APMC,2023-04-16,2023-04-23,1049.9,2023,4
Raath APMC,2023-04-16,2023-04-23,690.92,2023,4
Raibareilly APMC,2023-04-16,2023-04-23,742.05,2023,4
Rampur APMC,2023-04-16,2023-04-23,1055.78,2023,4
Rampurmaniharan APMC,2023-04-16,2023-04-23,2070.95,2023,4
Rasda APMC,2023-04-16,2023-04-23,807.81,2023,4
Robertsganj APMC,2023-04-16,2023-04-23,788.14,2023,4
Rudauli APMC,2023-04-16,2023-04-23,1145.17,2023,4
Rura APMC,2023-04-16,2023-04-23,,2023,4
Safdarganj APMC,2023-04-16,2023-04-23,1151.69,2023,4
Saharanpur APMC,2023-04-16,2023-04-23,1228.19,2023,4
Sahiyapur APMC,2023-04-16,2023-04-23,1037.8,2023,4
Sambhal APMC,2023-04-16,2023-04-23,1132.56,2023,4
Samsabad APMC,2023-04-16,2023-04-23,750.0,2023,4
Sandila APMC,2023-04-16,2023-04-23,1028.47,2023,4
Sardhana APMC,2023-04-16,2023-04-23,1209.09,2023,4
Sehjanwa APMC,2023-04-16,2023-04-23,885.71,2023,4
Shadabad APMC,2023-04-16,2023-04-23,630.0,2023,4
Shahabad(New Mandi) APMC,2023-04-16,2023-04-23,1031.71,2023,4
Shahaswan APMC,2023-04-16,2023-04-23,1000.0,2023,4
Shahganj APMC,2023-04-16,2023-04-23,836.54,2023,4
Shahjahanpur APMC,2023-04-16,2023-04-23,1072.97,2023,4
Shahpur APMC,2023-04-16,2023-04-23,,2023,4
Shamli APMC,2023-04-16,2023-04-23,1217.72,2023,4
Shikohabad APMC,2023-04-16,2023-04-23,1002.69,2023,4
Sikanderabad APMC,2023-04-16,2023-04-23,627.17,2023,4
Sikarpur APMC,2023-04-16,2023-04-23,807.14,2023,4
Sirsa APMC,2023-04-16,2023-04-23,950.0,2023,4
Sirsaganj APMC,2023-04-16,2023-04-23,1041.69,2023,4
Sitapur APMC,2023-04-16,2023-04-23,1040.31,2023,4
Siyana APMC,2023-04-16,2023-04-23,1118.4,2023,4
Sultanpur APMC,2023-04-16,2023-04-23,1089.09,2023,4
Tamkuhi road APMC,2023-04-16,2023-04-23,,2023,4
Tanda(Rampur) APMC,2023-04-16,2023-04-23,556.67,2023,4
Thanabhavan APMC,2023-04-16,2023-04-23,1575.27,2023,4
Tikonia APMC,2023-04-16,2023-04-23,995.0,2023,4
Tilhar APMC,2023-04-16,2023-04-23,561.46,2023,4
Tulsipur APMC,2023-04-16,2023-04-23,1142.21,2023,4
Tundla APMC,2023-04-16,2023-04-23,980.43,2023,4
Ujhani APMC,2023-04-16,2023-04-23,,2023,4
Unnao APMC,2023-04-16,2023-04-23,1037.32,2023,4
Varanasi(F&V) APMC,2023-04-16,2023-04-23,806.51,2023,4
Varipaal APMC,2023-04-16,2023-04-23,694.44,2023,4
Vishalpur APMC,2023-04-16,2023-04-23,1049.69,2023,4
Viswan APMC,2023-04-16,2023-04-23,1053.46,2023,4
Wazirganj APMC,2023-04-16,2023-04-23,1044.31,2023,4
Yusufpur APMC,2023-04-16,2023-04-23,,2023,4
Average,2023-04-16,2023-04-23,959.81,2023,4
Achalda APMC,2023-04-24,2023-04-30,749.2,2023,4
Achnera APMC,2023-04-24,2023-04-30,,2023,4
Agra APMC,2023-04-24,2023-04-30,1051.73,2023,4
Ahirora APMC,2023-04-24,2023-04-30,717.75,2023,4
Ajuha APMC,2023-04-24,2023-04-30,855.25,2023,4
Akbarpur APMC,2023-04-24,2023-04-30,653.18,2023,4
Aligarh APMC,2023-04-24,2023-04-30,754.93,2023,4
Allahabad APMC,2023-04-24,2023-04-30,864.74,2023,4
Amroha APMC,2023-04-24,2023-04-30,972.47,2023,4
Anandnagar APMC,2023-04-24,2023-04-30,869.05,2023,4
Anoop Shahar APMC,2023-04-24,2023-04-30,445.21,2023,4
Anwala APMC,2023-04-24,2023-04-30,650.0,2023,4
Atarra APMC,2023-04-24,2023-04-30,647.23,2023,4
Atrauli APMC,2023-04-24,2023-04-30,1450.0,2023,4
Auraiya APMC,2023-04-24,2023-04-30,706.65,2023,4
Awagarh APMC,2023-04-24,2023-04-30,903.57,2023,4
Azamgarh APMC,2023-04-24,2023-04-30,852.21,2023,4
Baberu APMC,2023-04-24,2023-04-30,601.07,2023,4
Badayoun APMC,2023-04-24,2023-04-30,1016.13,2023,4
Bagpat APMC,2023-04-24,2023-04-30,800.0,2023,4
Bahraich APMC,2023-04-24,2023-04-30,942.61,2023,4
Ballia APMC,2023-04-24,2023-04-30,794.53,2023,4
Balrampur APMC,2023-04-24,2023-04-30,1065.52,2023,4
Banda APMC,2023-04-24,2023-04-30,587.01,2023,4
Bangarmau APMC,2023-04-24,2023-04-30,1020.47,2023,4
Barabanki APMC,2023-04-24,2023-04-30,976.67,2023,4
Baraut APMC,2023-04-24,2023-04-30,770.0,2023,4
Bareilly APMC,2023-04-24,2023-04-30,1019.63,2023,4
Barhaj APMC,2023-04-24,2023-04-30,833.86,2023,4
Basti APMC,2023-04-24,2023-04-30,853.7,2023,4
Bharthna APMC,2023-04-24,2023-04-30,777.34,2023,4
Bharuasumerpur APMC,2023-04-24,2023-04-30,622.53,2023,4
Bharwari APMC,2023-04-24,2023-04-30,847.0,2023,4
Bijnaur APMC,2023-04-24,2023-04-30,1034.94,2023,4
Bilsi APMC,2023-04-24,2023-04-30,967.82,2023,4
Bindki APMC,2023-04-24,2023-04-30,903.64,2023,4
Buland Shahr APMC,2023-04-24,2023-04-30,1046.08,2023,4
Chaandpur APMC,2023-04-24,2023-04-30,1292.86,2023,4
Chandausi APMC,2023-04-24,2023-04-30,968.62,2023,4
Chandoli APMC,2023-04-24,2023-04-30,764.07,2023,4
Charra APMC,2023-04-24,2023-04-30,723.72,2023,4
Chhibramau APMC,2023-04-24,2023-04-30,,2023,4
Chirgaon APMC,2023-04-24,2023-04-30,649.87,2023,4
Chitwadagaon APMC,2023-04-24,2023-04-30,789.78,2023,4
Chorichora APMC,2023-04-24,2023-04-30,871.81,2023,4
Choubepur APMC,2023-04-24,2023-04-30,810.54,2023,4
Chutmalpur APMC,2023-04-24,2023-04-30,1201.82,2023,4
Dadri APMC,2023-04-24,2023-04-30,1018.88,2023,4
Dankaur APMC,2023-04-24,2023-04-30,1052.65,2023,4
Deoband APMC,2023-04-24,2023-04-30,920.0,2023,4
Devariya APMC,2023-04-24,2023-04-30,839.22,2023,4
Dhanaura APMC,2023-04-24,2023-04-30,900.0,2023,4
Dibiapur APMC,2023-04-24,2023-04-30,700.0,2023,4
Divai APMC,2023-04-24,2023-04-30,550.0,2023,4
Doharighat APMC,2023-04-24,2023-04-30,1177.33,2023,4
Dudhi APMC,2023-04-24,2023-04-30,537.74,2023,4
Etah APMC,2023-04-24,2023-04-30,843.58,2023,4
Etawah APMC,2023-04-24,2023-04-30,770.03,2023,4
Faizabad APMC,2023-04-24,2023-04-30,634.97,2023,4
Farukhabad APMC,2023-04-24,2023-04-30,875.92,2023,4
Fatehabad APMC,2023-04-24,2023-04-30,550.0,2023,4
Fatehpur APMC,2023-04-24,2023-04-30,869.94,2023,4
Fatehpur Sikri APMC,2023-04-24,2023-04-30,,2023,4
Firozabad APMC,2023-04-24,2023-04-30,1121.53,2023,4
Gadaura APMC,2023-04-24,2023-04-30,700.0,2023,4
Gangoh APMC,2023-04-24,2023-04-30,1350.0,2023,4
Gazipur APMC,2023-04-24,2023-04-30,804.89,2023,4
Ghaziabad APMC,2023-04-24,2023-04-30,983.7,2023,4
Ghiraur APMC,2023-04-24,2023-04-30,1003.99,2023,4
Golagokarnath APMC,2023-04-24,2023-04-30,967.72,2023,4
Gonda APMC,2023-04-24,2023-04-30,1079.09,2023,4
Gopiganj APMC,2023-04-24,2023-04-30,827.38,2023,4
Gorakhpur APMC,2023-04-24,2023-04-30,855.39,2023,4
Gulavati APMC,2023-04-24,2023-04-30,,2023,4
Gurusarai APMC,2023-04-24,2023-04-30,681.15,2023,4
Haathras APMC,2023-04-24,2023-04-30,787.72,2023,4
Hamirpur APMC,2023-04-24,2023-04-30,,2023,4
Hapur APMC,2023-04-24,2023-04-30,1008.71,2023,4
Hardoi APMC,2023-04-24,2023-04-30,1047.07,2023,4
Hasanpur APMC,2023-04-24,2023-04-30,1850.0,2023,4
Jafarganj APMC,2023-04-24,2023-04-30,918.25,2023,4
Jagnair APMC,2023-04-24,2023-04-30,614.29,2023,4
Jahanabad APMC,2023-04-24,2023-04-30,460.0,2023,4
Jahangirabad APMC,2023-04-24,2023-04-30,1030.97,2023,4
Jalaun APMC,2023-04-24,2023-04-30,355.88,2023,4
Jamanian APMC,2023-04-24,2023-04-30,800.0,2023,4
Jangipura APMC,2023-04-24,2023-04-30,788.31,2023,4
Jasra APMC,2023-04-24,2023-04-30,864.12,2023,4
Jasvantnagar APMC,2023-04-24,2023-04-30,792.19,2023,4
Jaunpur APMC,2023-04-24,2023-04-30,730.45,2023,4
Jayas APMC,2023-04-24,2023-04-30,713.33,2023,4
Jhansi APMC,2023-04-24,2023-04-30,631.88,2023,4
Jhijhank APMC,2023-04-24,2023-04-30,774.82,2023,4
Kairana APMC,2023-04-24,2023-04-30,857.9,2023,4
Kamlaganj APMC,2023-04-24,2023-04-30,1062.86,2023,4
Kannauj APMC,2023-04-24,2023-04-30,917.0,2023,4
Kanpur(Grain) APMC,2023-04-24,2023-04-30,1014.58,2023,4
Karvi APMC,2023-04-24,2023-04-30,624.09,2023,4
Kasganj APMC,2023-04-24,2023-04-30,836.75,2023,4
Kayamganj APMC,2023-04-24,2023-04-30,825.0,2023,4
Khaga APMC,2023-04-24,2023-04-30,1050.0,2023,4
Khair APMC,2023-04-24,2023-04-30,817.17,2023,4
Khairagarh APMC,2023-04-24,2023-04-30,1050.0,2023,4
Khalilabad APMC,2023-04-24,2023-04-30,,2023,4
Khandhla APMC,2023-04-24,2023-04-30,1410.87,2023,4
Khatauli APMC,2023-04-24,2023-04-30,,2023,4
Khekda APMC,2023-04-24,2023-04-30,860.0,2023,4
Khurja APMC,2023-04-24,2023-04-30,1053.58,2023,4
Kiratpur APMC,2023-04-24,2023-04-30,1487.88,2023,4
Konch APMC,2023-04-24,2023-04-30,604.37,2023,4
Kopaganj APMC,2023-04-24,2023-04-30,855.32,2023,4
Kosikalan APMC,2023-04-24,2023-04-30,762.33,2023,4
Lakhimpur APMC,2023-04-24,2023-04-30,912.78,2023,4
Lalganj APMC,2023-04-24,2023-04-30,688.2,2023,4
Lalitpur APMC,2023-04-24,2023-04-30,598.49,2023,4
Lucknow APMC,2023-04-24,2023-04-30,1041.04,2023,4
Madhoganj APMC,2023-04-24,2023-04-30,1034.32,2023,4
Mahoba APMC,2023-04-24,2023-04-30,660.96,2023,4
Maigalganj APMC,2023-04-24,2023-04-30,933.79,2023,4
Mainpuri APMC,2023-04-24,2023-04-30,1035.67,2023,4
Mathura APMC,2023-04-24,2023-04-30,1062.5,2023,4
Maudaha APMC,2023-04-24,2023-04-30,661.88,2023,4
Mauranipur APMC,2023-04-24,2023-04-30,675.08,2023,4
Mawana APMC,2023-04-24,2023-04-30,920.0,2023,4
Meerut APMC,2023-04-24,2023-04-30,1009.52,2023,4
Mehmoodabad APMC,2023-04-24,2023-04-30,,2023,4
Milak APMC,2023-04-24,2023-04-30,991.56,2023,4
Mirzapur APMC,2023-04-24,2023-04-30,761.06,2023,4
Mohammdi APMC,2023-04-24,2023-04-30,966.19,2023,4
Moth APMC,2023-04-24,2023-04-30,612.58,2023,4
Mugrabaadshahpur APMC,2023-04-24,2023-04-30,790.46,2023,4
Muradabad APMC,2023-04-24,2023-04-30,1002.3,2023,4
Muradnagar APMC,2023-04-24,2023-04-30,950.0,2023,4
Muskara APMC,2023-04-24,2023-04-30,645.0,2023,4
Muzzafarnagar APMC,2023-04-24,2023-04-30,1079.09,2023,4
Naanpara APMC,2023-04-24,2023-04-30,966.34,2023,4
Nagina APMC,2023-04-24,2023-04-30,1300.0,2023,4
Najibabad APMC,2023-04-24,2023-04-30,,2023,4
Naugarh APMC,2023-04-24,2023-04-30,870.0,2023,4
Nautnava APMC,2023-04-24,2023-04-30,580.0,2023,4
Nawabganj APMC,2023-04-24,2023-04-30,1007.95,2023,4
Noida APMC,2023-04-24,2023-04-30,1073.52,2023,4
Orai APMC,2023-04-24,2023-04-30,631.81,2023,4
Paliakala APMC,2023-04-24,2023-04-30,,2023,4
Partaval APMC,2023-04-24,2023-04-30,859.12,2023,4
Payagpur APMC,2023-04-24,2023-04-30,600.0,2023,4
Pilibhit APMC,2023-04-24,2023-04-30,1033.64,2023,4
Pratapgarh APMC,2023-04-24,2023-04-30,1078.8,2023,4
Pukharayan APMC,2023-04-24,2023-04-30,763.89,2023,4
Puranpur APMC,2023-04-24,2023-04-30,1038.31,2023,4
Purwa APMC,2023-04-24,2023-04-30,1031.74,2023,4
Puwaha APMC,2023-04-24,2023-04-30,1044.7,2023,4
Raath APMC,2023-04-24,2023-04-30,626.13,2023,4
Raibareilly APMC,2023-04-24,2023-04-30,700.7,2023,4
Rampur APMC,2023-04-24,2023-04-30,1016.05,2023,4
Rampurmaniharan APMC,2023-04-24,2023-04-30,2144.42,2023,4
Rasda APMC,2023-04-24,2023-04-30,767.2,2023,4
Robertsganj APMC,2023-04-24,2023-04-30,773.94,2023,4
Rudauli APMC,2023-04-24,2023-04-30,1001.87,2023,4
Rura APMC,2023-04-24,2023-04-30,743.57,2023,4
Safdarganj APMC,2023-04-24,2023-04-30,966.09,2023,4
Saharanpur APMC,2023-04-24,2023-04-30,1093.05,2023,4
Sahiyapur APMC,2023-04-24,2023-04-30,856.72,2023,4
Sambhal APMC,2023-04-24,2023-04-30,1267.76,2023,4
Samsabad APMC,2023-04-24,2023-04-30,681.4,2023,4
Sandila APMC,2023-04-24,2023-04-30,1030.81,2023,4
Sardhana APMC,2023-04-24,2023-04-30,1262.5,2023,4
Sehjanwa APMC,2023-04-24,2023-04-30,856.67,2023,4
Shadabad APMC,2023-04-24,2023-04-30,516.67,2023,4
Shahabad(New Mandi) APMC,2023-04-24,2023-04-30,1036.91,2023,4
Shahaswan APMC,2023-04-24,2023-04-30,837.5,2023,4
Shahganj APMC,2023-04-24,2023-04-30,722.55,2023,4
Shahjahanpur APMC,2023-04-24,2023-04-30,1081.36,2023,4
Shahpur APMC,2023-04-24,2023-04-30,1195.62,2023,4
Shamli APMC,2023-04-24,2023-04-30,1061.94,2023,4
Shikohabad APMC,2023-04-24,2023-04-30,981.54,2023,4
Sikanderabad APMC,2023-04-24,2023-04-30,450.0,2023,4
Sikarpur APMC,2023-04-24,2023-04-30,681.16,2023,4
Sirsa APMC,2023-04-24,2023-04-30,950.0,2023,4
Sirsaganj APMC,2023-04-24,2023-04-30,1033.92,2023,4
Sitapur APMC,2023-04-24,2023-04-30,1008.17,2023,4
Siyana APMC,2023-04-24,2023-04-30,1157.21,2023,4
Sultanpur APMC,2023-04-24,2023-04-30,896.14,2023,4
Tamkuhi road APMC,2023-04-24,2023-04-30,850.0,2023,4
Tanda(Rampur) APMC,2023-04-24,2023-04-30,693.79,2023,4
Thanabhavan APMC,2023-04-24,2023-04-30,1553.84,2023,4
Tikonia APMC,2023-04-24,2023-04-30,890.0,2023,4
Tilhar APMC,2023-04-24,2023-04-30,380.56,2023,4
Tulsipur APMC,2023-04-24,2023-04-30,849.57,2023,4
Tundla APMC,2023-04-24,2023-04-30,920.25,2023,4
Ujhani APMC,2023-04-24,2023-04-30,,2023,4
Unnao APMC,2023-04-24,2023-04-30,1023.79,2023,4
Varanasi(F&V) APMC,2023-04-24,2023-04-30,802.45,2023,4
Varipaal APMC,2023-04-24,2023-04-30,649.13,2023,4
Vishalpur APMC,2023-04-24,2023-04-30,1040.13,2023,4
Viswan APMC,2023-04-24,2023-04-30,1019.51,2023,4
Wazirganj APMC,2023-04-24,2023-04-30,999.72,2023,4
Yusufpur APMC,2023-04-24,2023-04-30,790.0,2023,4
Average,2023-04-24,2023-04-30,889.54,2023,4
Achalda APMC,2023-05-01,2023-05-08,730.0,2023,5
Achnera APMC,2023-05-01,2023-05-08,,2023,5
Agra APMC,2023-05-01,2023-05-08,761.46,2023,5
Ahirora APMC,2023-05-01,2023-05-08,678.86,2023,5
Ajuha APMC,2023-05-01,2023-05-08,832.6,2023,5
Akbarpur APMC,2023-05-01,2023-05-08,712.72,2023,5
Aligarh APMC,2023-05-01,2023-05-08,705.21,2023,5
Allahabad APMC,2023-05-01,2023-05-08,867.66,2023,5
Amroha APMC,2023-05-01,2023-05-08,921.1,2023,5
